filename,location,difference_type,dug_2026jan_value,dug_2026jan_type,heal_cdes_value,heal_cdes_type,dug_2026jan_context,heal_cdes_context
HDPCDE7511.json,$[5].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Multidimensional Scale of Perceived Social Support (MSPSS)""",str,"{
  ""drupal_id"": ""7511"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5"",
    ""6"",
    ""7""
  ],
  ""permissible_values"": {
    ""1"": ""Very Strongly Disagree"",
    ""2"": ""Strongly Disagree"",
    ""3"": ""Mildly Disagree"",
    ""4"": ""Neutral"",
    ""5"": ""Mildly Agree"",
    ""6"": ""Strongly Agree"",
    ""7"": ""Very Strongly Agree""
  }
}","{
  ""crf_name"": ""Multidimensional Scale of Perceived Social Support (MSPSS)"",
  ""drupal_id"": ""7511"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5"",
    ""6"",
    ""7""
  ],
  ""permissible_values"": {
    ""1"": ""Very Strongly Disagree"",
    ""2"": ""Strongly Disagree"",
    ""3"": ""Mildly Disagree"",
    ""4"": ""Neutral"",
    ""5"": ""Mildly Agree"",
    ""6"": ""Strongly Agree"",
    ""7"": ""Very Strongly Agree""
  }
}"
HDPCDE7511.json,$[6].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Multidimensional Scale of Perceived Social Support (MSPSS)""",str,"{
  ""drupal_id"": ""7511"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5"",
    ""6"",
    ""7""
  ],
  ""permissible_values"": {
    ""1"": ""Very Strongly Disagree"",
    ""2"": ""Strongly Disagree"",
    ""3"": ""Mildly Disagree"",
    ""4"": ""Neutral"",
    ""5"": ""Mildly Agree"",
    ""6"": ""Strongly Agree"",
    ""7"": ""Very Strongly Agree""
  }
}","{
  ""crf_name"": ""Multidimensional Scale of Perceived Social Support (MSPSS)"",
  ""drupal_id"": ""7511"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5"",
    ""6"",
    ""7""
  ],
  ""permissible_values"": {
    ""1"": ""Very Strongly Disagree"",
    ""2"": ""Strongly Disagree"",
    ""3"": ""Mildly Disagree"",
    ""4"": ""Neutral"",
    ""5"": ""Mildly Agree"",
    ""6"": ""Strongly Agree"",
    ""7"": ""Very Strongly Agree""
  }
}"
HDPCDE7511.json,$[7].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Multidimensional Scale of Perceived Social Support (MSPSS)""",str,"{
  ""drupal_id"": ""7511"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5"",
    ""6"",
    ""7""
  ],
  ""permissible_values"": {
    ""1"": ""Very Strongly Disagree"",
    ""2"": ""Strongly Disagree"",
    ""3"": ""Mildly Disagree"",
    ""4"": ""Neutral"",
    ""5"": ""Mildly Agree"",
    ""6"": ""Strongly Agree"",
    ""7"": ""Very Strongly Agree""
  }
}","{
  ""crf_name"": ""Multidimensional Scale of Perceived Social Support (MSPSS)"",
  ""drupal_id"": ""7511"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5"",
    ""6"",
    ""7""
  ],
  ""permissible_values"": {
    ""1"": ""Very Strongly Disagree"",
    ""2"": ""Strongly Disagree"",
    ""3"": ""Mildly Disagree"",
    ""4"": ""Neutral"",
    ""5"": ""Mildly Agree"",
    ""6"": ""Strongly Agree"",
    ""7"": ""Very Strongly Agree""
  }
}"
HDPCDE7511.json,$[8].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Multidimensional Scale of Perceived Social Support (MSPSS)""",str,"{
  ""drupal_id"": ""7511"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5"",
    ""6"",
    ""7""
  ],
  ""permissible_values"": {
    ""1"": ""Very Strongly Disagree"",
    ""2"": ""Strongly Disagree"",
    ""3"": ""Mildly Disagree"",
    ""4"": ""Neutral"",
    ""5"": ""Mildly Agree"",
    ""6"": ""Strongly Agree"",
    ""7"": ""Very Strongly Agree""
  }
}","{
  ""crf_name"": ""Multidimensional Scale of Perceived Social Support (MSPSS)"",
  ""drupal_id"": ""7511"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5"",
    ""6"",
    ""7""
  ],
  ""permissible_values"": {
    ""1"": ""Very Strongly Disagree"",
    ""2"": ""Strongly Disagree"",
    ""3"": ""Mildly Disagree"",
    ""4"": ""Neutral"",
    ""5"": ""Mildly Agree"",
    ""6"": ""Strongly Agree"",
    ""7"": ""Very Strongly Agree""
  }
}"
HDPCDE7511.json,$[9].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Multidimensional Scale of Perceived Social Support (MSPSS)""",str,"{
  ""drupal_id"": ""7511"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5"",
    ""6"",
    ""7""
  ],
  ""permissible_values"": {
    ""1"": ""Very Strongly Disagree"",
    ""2"": ""Strongly Disagree"",
    ""3"": ""Mildly Disagree"",
    ""4"": ""Neutral"",
    ""5"": ""Mildly Agree"",
    ""6"": ""Strongly Agree"",
    ""7"": ""Very Strongly Agree""
  }
}","{
  ""crf_name"": ""Multidimensional Scale of Perceived Social Support (MSPSS)"",
  ""drupal_id"": ""7511"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5"",
    ""6"",
    ""7""
  ],
  ""permissible_values"": {
    ""1"": ""Very Strongly Disagree"",
    ""2"": ""Strongly Disagree"",
    ""3"": ""Mildly Disagree"",
    ""4"": ""Neutral"",
    ""5"": ""Mildly Agree"",
    ""6"": ""Strongly Agree"",
    ""7"": ""Very Strongly Agree""
  }
}"
HDPCDE7511.json,$[10].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Multidimensional Scale of Perceived Social Support (MSPSS)""",str,"{
  ""drupal_id"": ""7511"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5"",
    ""6"",
    ""7""
  ],
  ""permissible_values"": {
    ""1"": ""Very Strongly Disagree"",
    ""2"": ""Strongly Disagree"",
    ""3"": ""Mildly Disagree"",
    ""4"": ""Neutral"",
    ""5"": ""Mildly Agree"",
    ""6"": ""Strongly Agree"",
    ""7"": ""Very Strongly Agree""
  }
}","{
  ""crf_name"": ""Multidimensional Scale of Perceived Social Support (MSPSS)"",
  ""drupal_id"": ""7511"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5"",
    ""6"",
    ""7""
  ],
  ""permissible_values"": {
    ""1"": ""Very Strongly Disagree"",
    ""2"": ""Strongly Disagree"",
    ""3"": ""Mildly Disagree"",
    ""4"": ""Neutral"",
    ""5"": ""Mildly Agree"",
    ""6"": ""Strongly Agree"",
    ""7"": ""Very Strongly Agree""
  }
}"
HDPCDE7511.json,$[11].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Multidimensional Scale of Perceived Social Support (MSPSS)""",str,"{
  ""drupal_id"": ""7511"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5"",
    ""6"",
    ""7""
  ],
  ""permissible_values"": {
    ""1"": ""Very Strongly Disagree"",
    ""2"": ""Strongly Disagree"",
    ""3"": ""Mildly Disagree"",
    ""4"": ""Neutral"",
    ""5"": ""Mildly Agree"",
    ""6"": ""Strongly Agree"",
    ""7"": ""Very Strongly Agree""
  }
}","{
  ""crf_name"": ""Multidimensional Scale of Perceived Social Support (MSPSS)"",
  ""drupal_id"": ""7511"",
  ""enum"": [
    ""1"",
    ""2"",
    ""3"",
    ""4"",
    ""5"",
    ""6"",
    ""7""
  ],
  ""permissible_values"": {
    ""1"": ""Very Strongly Disagree"",
    ""2"": ""Strongly Disagree"",
    ""3"": ""Mildly Disagree"",
    ""4"": ""Neutral"",
    ""5"": ""Mildly Agree"",
    ""6"": ""Strongly Agree"",
    ""7"": ""Very Strongly Agree""
  }
}"
HDPCDE7511.json,$[12].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Multidimensional Scale of Perceived Social Support (MSPSS)""",str,"{
  ""drupal_id"": ""7511""
}","{
  ""crf_name"": ""Multidimensional Scale of Perceived Social Support (MSPSS)"",
  ""drupal_id"": ""7511""
}"
HDPCDE7511.json,$[13].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Multidimensional Scale of Perceived Social Support (MSPSS)""",str,"{
  ""drupal_id"": ""7511""
}","{
  ""crf_name"": ""Multidimensional Scale of Perceived Social Support (MSPSS)"",
  ""drupal_id"": ""7511""
}"
HDPCDE7511.json,$[14].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Multidimensional Scale of Perceived Social Support (MSPSS)""",str,"{
  ""drupal_id"": ""7511""
}","{
  ""crf_name"": ""Multidimensional Scale of Perceived Social Support (MSPSS)"",
  ""drupal_id"": ""7511""
}"
HDPCDE7511.json,$[15].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Multidimensional Scale of Perceived Social Support (MSPSS)""",str,"{
  ""drupal_id"": ""7511""
}","{
  ""crf_name"": ""Multidimensional Scale of Perceived Social Support (MSPSS)"",
  ""drupal_id"": ""7511""
}"
HDPCDE7511.json,$[16].urls,key_only_in_dir2,<missing>,N/A,"[{""url"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/mspss-cde.xlsx"", ""filename"": ""mspss-cde.xlsx"", ""lang"": ""en"", ""mime-type"": ""application/vnd.openxmlformats-officedocument.spreadsheetml.sh",list,"{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE7511"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE7511"",
  ""name"": ""Multidimensional Scale of Perceived Social Support (MSPSS)"",
  ""description"": """",
  ""action"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/mspss-cde.xlsx""
}","{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE7511"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE7511"",
  ""name"": ""Multidimensional Scale of Perceived Social Support (MSPSS)"",
  ""description"": """",
  ""variable_list"": [
    ""MSPSSspecPersonScl"",
    ""MSPSSspecJoySorrowScl"",
    ""MSPSSfamilyHelpsScl"",
    ""MSPSSfamEmotSuptScl"",
    ""MSPSSspecComfortScl"",
    ""MSPSSfriendHelpScl"",
    ""MSPSSfriendCountScl"",
    ""MSPSSfamTalkProbScl"",
    ""MSPSSfriendJoySorScl"",
    ""MSPSSspecCareFeelScl"",
    ""MSP"
HDPCDE7511.json,$[16].metadata,key_only_in_dir2,<missing>,N/A,{},dict,"{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE7511"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE7511"",
  ""name"": ""Multidimensional Scale of Perceived Social Support (MSPSS)"",
  ""description"": """",
  ""action"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/mspss-cde.xlsx""
}","{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE7511"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE7511"",
  ""name"": ""Multidimensional Scale of Perceived Social Support (MSPSS)"",
  ""description"": """",
  ""variable_list"": [
    ""MSPSSspecPersonScl"",
    ""MSPSSspecJoySorrowScl"",
    ""MSPSSfamilyHelpsScl"",
    ""MSPSSfamEmotSuptScl"",
    ""MSPSSspecComfortScl"",
    ""MSPSSfriendHelpScl"",
    ""MSPSSfriendCountScl"",
    ""MSPSSfamTalkProbScl"",
    ""MSPSSfriendJoySorScl"",
    ""MSPSSspecCareFeelScl"",
    ""MSP"
HDPCDE7511.json,$[16].variable_list,key_only_in_dir2,<missing>,N/A,"[""MSPSSspecPersonScl"", ""MSPSSspecJoySorrowScl"", ""MSPSSfamilyHelpsScl"", ""MSPSSfamEmotSuptScl"", ""MSPSSspecComfortScl"", ""MSPSSfriendHelpScl"", ""MSPSSfriendCountScl"", ""MSPSSfamTalkProbScl"", ""MSPSSfriendJoy",list,"{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE7511"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE7511"",
  ""name"": ""Multidimensional Scale of Perceived Social Support (MSPSS)"",
  ""description"": """",
  ""action"": ""https://www.nih.gov/sites/default/files/CDEs/2026-01/mspss-cde.xlsx""
}","{
  ""type"": ""section"",
  ""is_crf"": true,
  ""id"": ""HDPCDE7511"",
  ""parents"": [],
  ""crf_id"": ""HDPCDE7511"",
  ""name"": ""Multidimensional Scale of Perceived Social Support (MSPSS)"",
  ""description"": """",
  ""variable_list"": [
    ""MSPSSspecPersonScl"",
    ""MSPSSspecJoySorrowScl"",
    ""MSPSSfamilyHelpsScl"",
    ""MSPSSfamEmotSuptScl"",
    ""MSPSSspecComfortScl"",
    ""MSPSSfriendHelpScl"",
    ""MSPSSfriendCountScl"",
    ""MSPSSfamTalkProbScl"",
    ""MSPSSfriendJoySorScl"",
    ""MSPSSspecCareFeelScl"",
    ""MSP"
HDPCDE7546.json,$[0].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Neurobehavioral Symptom Index (NSI)""",str,"{
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}","{
  ""crf_name"": ""Neurobehavioral Symptom Index (NSI)"",
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}"
HDPCDE7546.json,$[1].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Neurobehavioral Symptom Index (NSI)""",str,"{
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}","{
  ""crf_name"": ""Neurobehavioral Symptom Index (NSI)"",
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}"
HDPCDE7546.json,$[2].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Neurobehavioral Symptom Index (NSI)""",str,"{
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}","{
  ""crf_name"": ""Neurobehavioral Symptom Index (NSI)"",
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}"
HDPCDE7546.json,$[3].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Neurobehavioral Symptom Index (NSI)""",str,"{
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}","{
  ""crf_name"": ""Neurobehavioral Symptom Index (NSI)"",
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}"
HDPCDE7546.json,$[4].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Neurobehavioral Symptom Index (NSI)""",str,"{
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}","{
  ""crf_name"": ""Neurobehavioral Symptom Index (NSI)"",
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}"
HDPCDE7546.json,$[5].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Neurobehavioral Symptom Index (NSI)""",str,"{
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}","{
  ""crf_name"": ""Neurobehavioral Symptom Index (NSI)"",
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}"
HDPCDE7546.json,$[6].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Neurobehavioral Symptom Index (NSI)""",str,"{
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}","{
  ""crf_name"": ""Neurobehavioral Symptom Index (NSI)"",
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}"
HDPCDE7546.json,$[7].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Neurobehavioral Symptom Index (NSI)""",str,"{
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}","{
  ""crf_name"": ""Neurobehavioral Symptom Index (NSI)"",
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}"
HDPCDE7546.json,$[8].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Neurobehavioral Symptom Index (NSI)""",str,"{
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}","{
  ""crf_name"": ""Neurobehavioral Symptom Index (NSI)"",
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}"
HDPCDE7546.json,$[9].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Neurobehavioral Symptom Index (NSI)""",str,"{
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}","{
  ""crf_name"": ""Neurobehavioral Symptom Index (NSI)"",
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}"
HDPCDE7546.json,$[10].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Neurobehavioral Symptom Index (NSI)""",str,"{
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}","{
  ""crf_name"": ""Neurobehavioral Symptom Index (NSI)"",
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}"
HDPCDE7546.json,$[11].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Neurobehavioral Symptom Index (NSI)""",str,"{
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}","{
  ""crf_name"": ""Neurobehavioral Symptom Index (NSI)"",
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}"
HDPCDE7546.json,$[12].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Neurobehavioral Symptom Index (NSI)""",str,"{
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}","{
  ""crf_name"": ""Neurobehavioral Symptom Index (NSI)"",
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}"
HDPCDE7546.json,$[13].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Neurobehavioral Symptom Index (NSI)""",str,"{
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}","{
  ""crf_name"": ""Neurobehavioral Symptom Index (NSI)"",
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}"
HDPCDE7546.json,$[14].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Neurobehavioral Symptom Index (NSI)""",str,"{
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}","{
  ""crf_name"": ""Neurobehavioral Symptom Index (NSI)"",
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}"
HDPCDE7546.json,$[15].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Neurobehavioral Symptom Index (NSI)""",str,"{
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}","{
  ""crf_name"": ""Neurobehavioral Symptom Index (NSI)"",
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}"
HDPCDE7546.json,$[16].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Neurobehavioral Symptom Index (NSI)""",str,"{
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}","{
  ""crf_name"": ""Neurobehavioral Symptom Index (NSI)"",
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}"
HDPCDE7546.json,$[17].metadata.crf_name,key_only_in_dir2,<missing>,N/A,"""Neurobehavioral Symptom Index (NSI)""",str,"{
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}","{
  ""crf_name"": ""Neurobehavioral Symptom Index (NSI)"",
  ""drupal_id"": ""7546"",
  ""enum"": [
    ""0"",
    ""1"",
    ""2"",
    ""3"",
    ""4""
  ],
  ""permissible_values"": {
    ""0"": ""none"",
    ""1"": ""mild"",
    ""2"": ""moderate"",
    ""3"": ""severe"",
    ""4"": ""very severe""
  }
}"
